YB,DIAM,MASS,L_BOL,LM,TEMP,LRATIO,T_BOL,SURF_DENS
5415,0.487741935,885.6224766,2128.352966,2.403228263,12.9,49.1,50.1,1
5416,0.565286458,61.75370009,4217.618008,68.29741379,27.1,270,48.47,0.05
5417,1.1583,1966.840178,10419.68813,5.297679112,14.9,1.7,49.45,0.4
5418,0.771140725,1665.423118,14134.66126,8.487129252,19,68,42.58,0.74
5419,0.951677419,2034.452512,11810.46996,5.805232558,15.7,71,47.12,0.59
5420,1.015888889,499.1318148,1485.730617,2.976629766,17.4,28.4,26.19,0.13
5421,0.245853659,509.4567519,9723.949078,19.08689804,21,128.9,63.95,2.16
5422,0.83030859,11356.11421,275274.5861,24.24020937,23.1,142.9,54.41,4.35
5423,0.813397129,3078.592523,6804.331403,2.210208513,14.2,35.4,42.83,1.24
5424,0.306529563,156.9079989,694.8990808,4.42870399,16.5,48.2,42.45,0.44
5425,0.420194986,1423.897176,516.2870415,0.362587306,12.6,8.2,20.09,2.2
5426,0.409257375,243.8346838,1505.439308,6.174016282,17.2,60.5,42.01,0.39
5428,0.37922619,928.8683771,945.1798142,1.017560547,11.7,27.5,57.84,1.68
5429,0.15795858,176.5225255,743.0672167,4.209475333,17,44.1,51.2,1.92
5430,0.799107143,561.0991656,2542.150753,4.530662152,15.7,54.7,43.24,0.24
5432,1.391297468,1809.529119,39324.99653,21.73217116,19.7,156.6,49.39,0.24
5434,0.596688742,1059.247757,11309.42075,10.67684182,18.6,90,57.72,0.8
5435,0.281340965,41.09129515,87.30937342,2.124765674,13.6,37.2,41.69,0.14
5436,0.114882353,16.76678979,672.0183218,40.08032129,23.7,203.6,49.25,0.32
5437,1.187638623,1783.767042,2029.824334,1.137942504,12.3,25.9,42.71,0.34
5438,0.300289855,69.03020374,615.8706154,8.921755725,16.2,100.7,48.59,0.2
5439,0.930235897,406.0755764,3634.151612,8.949446417,17.8,80.1,50.8,0.12
5440,0.42450805,82.1086082,2074.223201,25.26194569,22.2,144.9,47.29,0.12
5441,0.338406446,97.35522234,523.125266,5.37336625,17.1,53.2,40.89,0.23
5442,0.875621302,191.7579987,393.974073,2.054537885,16.7,21.7,25.8,0.07
5445,0.351649387,729.6511907,800.7138899,1.0973927,14.9,15.5,22.41,1.55
5447,0.201657459,139.8250481,164.6799426,1.177757096,14.5,17.6,27.51,0.95
5448,0.276302521,47.53770685,265.7870301,5.591078067,15.6,69.9,50.22,0.17
5450,0.29735905,1944.156164,82039.91493,42.1982125,33.4,137,44.08,5.91
5451,0.17,266,5077.5,19.08834586,25,64.6,40.35,2.48
5455,0.176253602,618.2257871,6165.505698,9.972902824,21.4,69.5,54.42,5.16
5462,0.203488372,237.1822607,676.3669551,2.851675978,15.2,38.7,44.67,1.54
5463,0.208148148,458.0598104,1014.691887,2.215195187,14.8,33,43.72,2.89
5465,0.110680473,9.322362662,46.81574,5.021875,15.2,64.9,47.08,0.2
5469,0.186329114,21.05098542,30.50177856,1.448947779,12.8,29.3,42.52,0.16
5470,0.689056604,651.0168431,14069.67563,21.61184581,20.6,145.3,53.51,0.36
5471,0.228913043,392.4697543,6167.813138,15.71538462,20,116.6,59.1,1.99
5473,0.993798165,439.5183671,1580.462483,3.595896328,15.8,42.6,39.78,0.12
5474,0.9108,329.08032,5909.73408,17.95833333,19.7,131.5,46.29,0.12
5475,0.297072464,451.1877933,4648.09165,10.30190027,21.2,66.7,41.62,1.37
5477,0.73919708,2251.491222,18551.05787,8.239453782,19,66.3,47.26,1.1
5478,0.190893372,345.2336885,1996.18079,5.782114715,20,43.4,35.06,2.44
5481,0.101243339,59.49793197,936.5111415,15.74023013,22.3,93,43.75,1.52
5483,0.24,80.1,1062.8,13.26841448,16.5,143,49.79,0.37
5485,0.155031447,124.5320102,1202.108995,9.653012048,18.6,82.5,45.72,1.38
5487,0.222071006,28.953426,163.5733273,5.64953271,15.4,71.6,46.47,0.15
5489,0.204277286,36.65493774,259.9896677,7.092896175,15.9,82.4,46.94,0.23
5490,1.005579869,499.2017678,5946.012478,11.91104051,19.3,90.3,42.72,0.13
5491,0.424666667,484.3915556,552.8928889,1.141417274,13,22.7,40.74,0.71
5493,0.15,47.7,240.4,5.039832285,17,51.1,41.82,0.55
5495,0.11,120.8,1603.4,13.27317881,18.5,117.7,48.43,2.61
5496,0.209900826,9.570538898,30.91368759,3.230088496,15.5,39.8,40.3,0.06
5497,1.55448468,714.1830619,4936.199018,6.911671924,16.8,71.1,43.55,0.08
5498,0.204246575,13.16627885,46.69022331,3.54619736,15.5,43.7,41.31,0.08
5499,0.201680672,17.34958689,272.4163195,15.70160265,17.6,143.7,49.67,0.11
5500,0.375621302,2591.186877,1325.431995,0.511515401,12.8,11.6,35.05,4.97
5502,0.83757764,1564.808746,1388.799043,0.887519991,12.6,19.3,37.02,0.59
5503,0.13,13.5,403.1,29.85925926,20.8,196,61.49,0.22
5504,0.08,17.7,539.6,30.48587571,23.5,160,48.09,0.83
5505,0.04,8.5,1880.8,221.2705882,39.1,502.5,59.53,1.13
5506,0.277817109,20.09678736,659.5218124,32.81727575,21.4,201.5,48.11,0.07
5507,0.132258065,5.372008325,172.4401665,32.09975787,23.2,169.4,47.39,0.08
5508,1.383622829,951.4098357,3316.99641,3.486401218,15.8,41.3,39.28,0.13
5509,0.256407982,796.7394796,18339.59941,23.01831386,23.2,130.4,88.25,3.12
5510,1.737621777,1451.21897,10570.96128,7.284194529,16.9,74.2,46.09,0.13
5512,0.18,76,215.4,2.834210526,15.4,36.2,38.84,0.65
5514,0.695623632,908.5537218,2917.6902,3.21135683,15.2,42.2,44.67,0.49
5515,0.629924812,2183.412923,5537.484041,2.536159781,15.8,31.4,38.79,1.48
5516,0.438673575,3228.275401,15224.08143,4.715855848,15,70.6,50.17,4.5
5517,1.02599233,434.8643493,3047.842627,7.008720379,16.5,76.3,48.72,0.11
5518,0.101142857,26.14302041,26.42718367,1.010869565,13.9,16.6,26.83,0.61
5519,0.818024928,1812.52782,98539.55368,54.36581586,24.9,256,54.56,0.72
5520,0.098333333,20.49922222,703.162,34.30188679,20,244.9,52.5,0.61
5522,0.321959755,182.4212043,713.751551,3.912656719,11.6,106.1,67.45,0.47
5524,0.21,25.9,358.8,13.85328185,16.7,144.1,52.4,0.16
5525,0.0708,7.79744,123.08816,15.78571429,20.6,106.2,47.4,0.34
5527,0.627416268,6750.134518,118599.0903,17.56988546,22.2,112.9,46.28,4.62
5530,0.913888889,835.1929012,2505.578704,3,16.6,55.9,42.15,0.11
5531,0.202739245,51.12647741,130.7007991,2.556420973,14.9,35.4,36.41,0.33
5532,0.25,260.3,112.4,0.431809451,10.8,9.1,41.37,1.1
5535,0.943703704,12642.23791,533209.2026,42.17680496,28.8,166.3,52.14,3.79
5537,0.16,6.2,79.1,12.75806452,19.8,90.9,43.47,0.06
5538,1.67,3410.2,13983.9,4.100609935,15.5,51.2,43.65,0.32
5541,1.439803555,1479.095215,23007.58853,15.55517744,19.6,115,47.65,0.19
5542,0.17220339,3.706750934,179.7774203,48.5,21.9,284.7,58.97,0.03
5543,0.80245,489.59663,1436.859675,2.934782609,15.1,38.7,41.56,0.2
5546,0.342724458,72.94961133,331.9067565,4.549808429,16.7,47.7,38.4,0.17
5547,0.17,9,34.5,3.833333333,15.3,49,42.92,0.08
5550,0.18,5.1,64.3,12.60784314,21.6,76.1,37.84,0.04
5551,0.3848125,375.7990859,44.24320313,0.117731002,9.9,5.2,19.16,0.68
5552,0.6208,201.72896,1660.50032,8.231343284,18.2,71.4,42.64,0.14
5554,0.24375,31.78530093,242.2202932,7.620512821,17.7,70.1,43.08,0.14
5556,0.3,86.3,10612.1,122.967555,20.5,826.6,78.63,0.25
5558,0.25,32.1,388.9,12.1152648,18.3,103.7,46.3,0.14
5559,0.656223776,933.3022446,647.7760673,0.694068905,12.7,14.7,29.36,0.58
5560,0.367668067,80.93242135,479.0146565,5.918699187,17.3,57.2,40.4,0.16
5561,0.222891198,132.8538171,243.5847672,1.833479628,12.6,39.4,47.46,0.71
5562,0.1452,139.91472,2638.51632,18.85803238,23,105.5,44.91,1.74
5563,0.23,449.7,10346.9,23.00845008,23.2,128,55.3,2.33
5567,0.907339056,798.701754,86.10959172,0.107811948,10.2,4.3,15.78,0.26
5568,0.15487013,207.8678951,2150.485168,10.3454416,20,76.8,50.14,2.21
5569,0.17,167.2,3602.5,21.54605263,21.3,138.5,52.31,1.5
5571,0.38,229.5,129.1,0.562527233,11.7,14.8,37.49,0.42
5572,0.21872266,25.07866744,388.1024058,15.47539983,19.2,120.3,46.14,0.14
5574,0.14,40.2,625.7,15.56467662,20.3,108.3,47.18,0.54
5575,0.939946524,361.2798278,24764.47451,68.54651879,27,272.9,53.78,0.11
5578,0.31,287.1,1225.3,4.267850923,13.9,70.6,55.23,0.79
5579,1.88689759,3815.022817,1409.125054,0.369362156,12.5,8.1,19.38,0.28
5580,1.95005137,18078.53704,7075.538151,0.391377805,10.4,15,50.36,1.27
5582,2.038268251,2974.291757,32131.1688,10.80296468,18.1,94.3,50.93,0.19
5583,0.561935484,218.5362914,3843.966668,17.58960328,16.7,182.1,50.42,0.18
5584,1.011111111,1731.068673,13357.03704,7.716064213,18.3,66.3,42.52,0.45
5587,0.909545455,1306.199845,5152.569383,3.944702185,14.5,58.8,56.68,0.42
5588,0.18,230.1,3586.2,15.58539765,21.5,56.5,45,1.84
5589,0.406754221,157.4092094,82.98301237,0.527180161,13.3,9.7,20.56,0.26
5591,0.098723404,4.264010865,44.46754187,10.42857143,17.5,98.6,47.9,0.11
5592,0.875320334,367.6294608,1244.054105,3.383989145,15.1,44.9,41.26,0.13
5593,1.276824513,961.8269,6912.206477,7.186538946,17.8,64.7,44.74,0.16
5597,0.2,106.3,620.1,5.833490122,15.9,44.6,45.71,0.71
5598,0.17,202.2,21645.4,107.049456,34.1,228.6,60.17,1.88
5605,0.270821053,380.1857206,89904.03866,236.4740015,35.1,635.5,111.29,1.38
5608,0.292795276,89.98734732,572.1742467,6.358385525,16.1,72.6,45.33,0.28
5612,0.333435449,344.4707296,679.2402271,1.971837282,14.2,30.9,52.49,0.83
5613,0.180645161,65.97294485,205.9521332,3.121766562,14.8,43.9,46.03,0.55
5615,1.288461538,1660.133136,19921.59763,12,19.9,108.9,45.18,0.13
5617,0.693700935,317.3602718,1078.133267,3.397190394,14.6,49.7,47.05,0.17
5618,0.732357343,94.36137023,3410.158044,36.13934426,24.6,171.8,47.06,0.05
5620,1.14359596,108.8547209,4917.123252,45.17142857,25.1,204.3,48.28,0.02
5621,0.343166144,144.8043583,2309.583978,15.94968553,19,126,58.16,0.33
5622,1.364865979,668.9527593,7643.055014,11.42540323,19.9,81.4,41.29,0.1
5623,0.793333333,176.2257778,11559.20889,65.59317845,25.2,298.3,49.8,0.07
5626,0.23,246.9,2607,10.55893074,17,54,66.81,1.28
5627,0.35,94.6,2821,29.82029598,22.9,79.8,48.22,0.21
5628,0.24,15.4,175,11.36363636,14.4,90.2,51.14,0.07
5629,0.770636183,295.769911,1618.041951,5.470610399,14.9,74.8,48.04,0.13
5631,0.23,21.4,256.7,11.9953271,19.2,70.5,45.25,0.1
5632,0.11,125.9,518.7,4.119936458,18.4,52.4,35.47,2.8
5633,0.155045872,2.844878377,16.07356283,5.65,19.8,41.6,30.59,0.03
5634,0.19,40.2,61.9,1.539800995,13,36.6,41.08,0.29
5635,0.21,13.4,318.7,23.78358209,21.6,3.2,51.19,0.08
5637,0.09135,19.07388,138.626235,7.267857143,18.6,94.3,41.43,0.54
5639,0.3,28,346.2,12.36428571,16.8,188.7,59.8,0.08
5640,0.23,859,1661.7,1.934458673,15.7,30.7,39.75,4.22
5641,0.23,32.1,10.2,0.317757009,12.2,6.1,18.91,0.16
5642,0.19,9.1,49.3,5.417582418,17,37,42.09,0.07
5645,0.18,21.3,295,13.84976526,18.9,94,45.6,0.17
5646,0.24,245.2,17542.1,71.54200653,27.8,231.1,109.99,1.11
5647,0.179487179,30.90072321,652.2024984,21.10638298,19.7,153.4,61.56,0.23
5648,0.100763359,14.62068644,89.75476954,6.138888889,17.5,57.7,46.83,0.4
5654,0.2,22.3,162.4,7.282511211,16.2,49.2,48.4,0.15
5655,0.185714286,107.6081633,979.5102041,9.102564103,14.6,134.6,54.92,0.97
5657,0.22,45.4,106,2.334801762,14.1,86.4,42.08,0.26
5660,0.193251534,51.17806466,160.8829839,3.143592572,15.1,42.3,42.03,0.36
5662,0.131,103.0535561,10141.97589,98.41461342,28.5,372.4,54.98,1.56
5663,1.822252747,1247.810274,21521.50859,17.24742058,15.2,226.1,62.16,0.1
5665,0.102745098,13.69053249,111.503614,8.144578313,16.7,86.3,47.29,0.37
5667,0.078313253,3.434460735,537.7384236,156.5714286,31.6,497.6,58.14,0.16
5668,1.18957346,1747.1583,41610.79502,23.8162707,18,211.5,53.35,0.33
5669,0.316521739,187.3959252,114.2818736,0.609841828,11.2,18.4,40.35,0.51
5670,0.083283582,2.427654266,233.1935326,96.05714286,37.5,228.2,42.56,0.1
5671,0.346253602,36.76674418,3711.842608,100.9565217,28.8,363.7,56.93,0.08
5672,0.23,26.6,13.8,0.518796992,12.1,8.4,27.4,0.13
5673,0.349766764,311.234319,72.05233279,0.231505102,10.4,8.8,33.17,0.69
5675,0.259668508,60.19352279,67.2445896,1.117139959,12.1,26.2,50.48,0.24
5676,0.743963134,1142.679119,17205.99915,15.05759479,17.1,151.6,57.51,0.55
5677,1.28725,1069.484563,1817.66475,1.699570815,13.6,0.6,38.89,0.18
5678,0.504033302,1361.029624,27699.24417,20.35168352,23.4,109.2,43.16,1.45
5679,0.10619469,31.63912601,879.6303548,27.8019802,21.5,172.5,48.28,0.85
5680,1.074618285,1337.3086,3491.816126,2.611077298,14.4,39.6,44.94,0.31
5681,1.227365492,4302.983425,7604.813705,1.767335115,11.9,44.9,60.41,0.76
5682,0.719400187,4305.069676,74288.54826,17.25606177,21.8,107.9,53.31,2.2
5683,0.076470588,6.497500961,347.6163014,53.5,24.2,275.4,56.33,0.38
5684,0.094202899,11.71392565,66.73387944,5.696969697,14.8,79.2,49.35,0.32
5685,0.15,25.7,518.6,20.17898833,20.4,2.5,48.14,0.29
5686,0.15,4.6,29.3,6.369565217,17.4,88.5,41.42,0.06
5687,0.11,33.4,1235.8,37,22.9,3.7,49.8,0.69
5689,0.666122449,2821.03257,2830.244731,1.003265528,13.3,19.2,39.62,1.71
5690,0.17,22.1,240.5,10.88235294,17.5,193.7,48.62,0.2
5691,0.829467085,629.916864,2099.364688,3.332764699,14.6,47.4,45.09,0.24
5692,1.394827586,136.8491001,1060.848507,7.751958225,20,54.8,42.15,0.02
5693,0.120930233,7.08355868,40.90183883,5.774193548,17.4,54.5,42.9,0.12
5695,0.519600694,136.5395158,773.0954707,5.662063953,15.4,71.9,47.93,0.13
5696,0.2,71.4,475.5,6.659663866,17.2,1.5,54.02,0.46
5697,0.109593023,3.634322607,29.2848026,8.057843445,18,71.8,43.97,0.08
5698,0.428439153,96.36026038,682.1170787,7.078821456,16.5,76.8,45.19,0.14
5699,0.16375,53.628125,268.140625,5,18.2,44.5,41.6,1.47
5700,0.92134715,1213.269329,7101.01163,5.852790854,15.1,78.9,55.42,0.38
5701,0.154761905,12.45464853,157.1201814,12.61538462,19,95.5,45.21,0.16
5702,0.383928571,74.13903061,111.4477041,1.503225806,14.2,23.5,36.75,0.14
5703,1.444783394,17169.67355,283434.4793,16.50785488,18.3,148.5,58.56,2.18
5704,1.517221557,1430.528514,12271.52171,8.578313253,17.1,84,45.79,0.17
5706,1.723944637,1311.458617,2450.248393,1.868338323,14.2,28.9,42.69,0.12
5707,1.421782634,1034.129524,13276.30067,12.83814103,19.5,95.3,44.77,0.14
5709,0.877869159,141.4929962,2401.647852,16.97361647,22.5,94.2,41.29,0.05
5710,0.191552239,65.40794208,202.3276427,3.093319194,17.1,30.8,30.43,0.46
5711,0.491393826,541.9334183,541.1907258,0.99862955,11.6,27.2,46.81,0.59
5712,0.607015903,595.0127214,2178.827642,3.661816905,13.9,60.1,51.37,0.43
5713,0.560629515,3614.792441,17852.86303,4.938834891,18.1,46.5,42.37,3.05
5714,0.365368127,51.85299007,821.5300627,15.84344628,20.3,108.3,44.56,0.1
5716,0.450747126,4588.09891,62495.27645,13.62117027,26.7,64.4,38.61,6.03
5717,0.180058083,19.70219916,331.1963669,16.81012177,20.3,114.8,45.54,0.16
5719,0.12,2.8,53.7,19.17857143,24,174,38.72,0.05
5720,0.326266531,30.55641449,414.9443138,13.57961399,19,107.3,49.67,0.08
5722,0.713020134,2629.439755,13697.44022,5.209261858,21.3,33.6,26.88,1.39
5724,0.316789298,639.1521169,10889.41033,17.03727492,19.7,128.7,62.62,1.68
5725,0.332342193,645.3523976,22498.23215,34.86193316,22.2,208.4,72.49,1.59
5726,0.242983051,316.440416,15073.09173,47.63326987,26,210.8,53.64,1.44
5727,0.739121553,212.2479268,3476.023482,16.37718462,21.2,102.9,42.14,0.1
5728,0.690247678,1723.422698,6541.29297,3.795524439,15.3,49.9,48.38,0.96
5729,0.589915966,300.7414731,674.520161,2.242857143,14.7,31.9,40.29,0.24
5730,0.593969231,174.2619153,1921.706407,11.02769015,19.6,80.7,47.27,0.13
5732,1.164248265,1980.140054,28636.39518,14.4618029,20.6,97.4,48.36,0.39
5734,0.191321321,331.7872422,6853.222905,20.65547445,24.6,103.5,45.29,2.38
5735,1.012356902,4491.276687,17730.93339,3.947860403,13.9,66.6,50,1.16
5738,1.071776062,4639.010225,9086.834963,1.95878744,14.2,31.2,47.78,1.08
5739,0.516357504,931.8546272,37100.87879,39.81402003,23.3,213.5,53.45,0.94
5740,1.000426357,2755.463105,3761.660533,1.365164544,12.7,29,49.54,0.74
5741,0.26,168.9,2732.4,16.17761989,17.8,3.4,68.58,0.68
5742,0.2,54.1,3982,73.60443623,20,12.2,125.95,0.35
5743,0.100127307,4.832991024,539.7077358,111.6715784,27.8,426.1,60.33,0.13
5744,1.347914172,2213.99919,4364.263324,1.971212701,13.7,33.4,42.53,0.32
5745,0.674019934,5281.714529,45030.5538,8.525745485,18.9,72.9,49.32,3.1
5748,0.966086957,350.96862,10728.2397,30.56751825,22.5,170.7,47.71,0.1
5749,1.181444241,434.6888877,3142.695246,7.229757501,19.1,56.6,42.95,0.08
5751,0.246704331,34.16429932,62.98034125,1.843454791,13.6,31.7,42.73,0.15
5754,1.636105263,2479.648432,4203.303158,1.695120608,13.8,28.3,40.31,0.25
5755,0.3675,329.56875,3012.075,9.139443591,19.1,71.9,43.94,0.66
5756,0.2,293.7,5261.9,17.91590058,24,143.3,73.73,1.87
5761,0.640023923,1720.683055,33846.84911,19.67058896,24.4,96.8,41.53,1.12
5762,0.26,24.6,115.5,4.695121951,15.1,100.2,46.63,0.1
5765,1.393219456,1248.262311,8002.340936,6.410784708,17.9,58.3,40.7,0.17
5766,0.31031746,76.07457168,1257.637856,16.53164557,20.4,113.1,47.38,0.19
5768,0.29,1061.3,5136.3,4.839630642,16.5,86.5,62.68,3.4
5769,0.107740916,18.57779974,136.5703825,7.35126788,18.8,59.8,40.35,0.43
5770,0.15,222.6,3381.8,15.19227314,20,163.1,55.65,2.7
5771,0.13,45,323.6,7.191111111,18.3,96.8,42.63,0.73
5772,0.14,42.2,106.3,2.518957346,14.7,50.2,43.58,0.61
5773,0.108764045,5.39542987,87.64060093,16.24348811,21.6,98,42.12,0.12
5774,0.07398374,6.478947716,125.6692445,19.39655172,22.3,110,46.38,0.34
5775,0.112174818,0.644619884,173.92683,269.8130081,24.7,1315.8,87.47,0.01
5777,0.22,2538.6,3039.4,1.197274088,20.2,11.3,22.46,13.62
5780,0.150684932,18.16475887,531.3191968,29.25,21.8,170.7,47.95,0.22
5781,0.12,20.6,156.3,7.587378641,17.1,47.6,46.69,0.36
5783,0.987461454,10216.97206,479802.7468,46.9613447,26.9,203.4,51.27,2.81
5784,1.611111111,1375.709877,3088.858025,2.245283019,14.2,34.3,43.53,0.14
5785,0.16,65.7,124.2,1.890410959,13.9,0.8,43.04,0.66
5786,1.01821735,2912.406199,2167.153878,0.744111133,13,14.8,30.49,0.75
5787,0.19,13.5,146,10.81481481,18.4,2.2,45.79,0.1
5789,1.032391111,2095.806558,6512.838259,3.107556961,14.4,46.9,50.02,0.52
5790,1.649982222,3616.468602,3564.638472,0.985668303,11.4,28.4,46.13,0.35
5791,0.912689784,949.9963365,15393.2968,16.2035328,20.8,106.9,47.93,0.3
5792,0.374291519,455.4379647,24720.349,54.27819136,26.9,223.1,48.22,0.85
5794,0.993032258,2165.510127,66813.6276,30.85352812,21.4,192.8,60.64,0.59
5795,1.31924581,130.5850067,46417.29532,355.4565451,38.3,813.9,66.1,0.02
5796,0.27,18.3,248.3,13.56830601,19.4,57.6,49.78,0.07
5797,0.900829876,644.1559202,12910.61535,20.04268678,19.6,149.4,54.26,0.21
5799,0.318810484,69.06611643,241.6161693,3.498331479,15,47.7,44.83,0.18
5800,0.06,1.9,181.5,95.52631579,32.8,170.5,46.71,0.13
5802,0.31,41.3,49,1.186440678,13.3,0.6,35.46,0.11
5803,0.124224138,2.678217895,46.29490933,17.28571429,19.4,129.2,46.81,0.04
5804,0.408272727,1398.315533,4396.616831,3.144223694,14.9,27.4,50.14,2.31
5805,0.062260758,10.66364486,3801.198639,356.4633563,30.7,1167.9,92.93,0.73
5806,0.18,233.7,89.8,0.384253316,11.5,6.3,32.17,1.94
5807,0.21,42.2,1093.8,25.91943128,21.2,163.1,50.67,0.24
5809,0.509386617,1414.649144,36857.24921,26.05398616,24.1,132.9,45.93,1.45
5811,1.209768683,513.5737712,12330.54635,24.00929924,23.4,124.2,58.13,0.09
5812,0.35202639,292.4793181,1271.258404,4.346489907,16.2,49.6,42.86,0.63
5813,0.17,188.2,1724,9.160467588,23.1,51,32.38,1.73
5814,0.224923599,111.297251,1434.229889,12.88648081,19,103,48.91,0.59
5815,0.58654955,415.7112754,4230.227097,10.1758777,17.5,96.4,62.29,0.32
5816,0.746477987,1105.318559,91525.3917,82.80453714,21.2,528.3,55.79,0.53
5817,1.233322859,854.592372,11183.28736,13.08610716,18.6,107,66.94,0.15
5820,0.638101266,638.5051274,9707.781878,15.20392157,20.4,103.7,46.25,0.41
5823,0.354285714,1670.021878,130041.8924,77.86837655,27.5,329.7,92.12,3.51
5824,0.457415929,884.8141327,35565.89138,40.19588981,22.5,230.8,57.35,1.14
5825,0.317948718,526.5829731,8636.340367,16.40072089,22,99.1,50.31,1.41
5826,0.403401109,1120.550803,13908.49747,12.41219713,21.8,76.9,44.32,1.8
5827,0.163265306,70.62057476,1636.801333,23.17740033,20.9,152.8,51.9,0.72
5828,0.15,13,160.1,12.31538462,19.8,61.2,43.36,0.15
5829,0.437647059,628.1415225,2395.516955,3.81365802,15.6,47.8,44.47,0.87
5830,0.078438272,4.045036808,155.7979995,38.51584222,23.2,202.1,62.42,0.18
5831,0.338181818,138.2569256,108.2673719,0.783088235,13.3,6.9,25.5,0.31
5832,0.2,13.6,331.9,24.40441176,19.3,4.7,70.33,0.09
5833,0.40633452,1842.878715,37560.04975,20.38118377,26.4,90.9,44.76,2.95
5834,0.989262295,1147.161139,2635.640628,2.297533046,14.2,36.1,41.46,0.31
5835,0.119563492,8.242165848,78.98967467,9.583606557,17.5,89.6,46.4,0.15
5836,0.447823834,128.8427716,2851.160085,22.12898752,23.4,115.6,41.79,0.17
5838,0.23,227.2,40274,177.2623239,22,1064.8,142.45,1.16
5839,0.19,297.9,752.2,2.525008392,15.8,14.6,37.42,2.15
5840,0.15,7.5,121.4,16.18666667,18.8,70.8,48,0.09
5841,0.395482353,66.32725481,751.0895103,11.32399513,21,72.8,40.5,0.11
5842,0.787142857,545.2426122,23494.99984,43.09090909,21,273.5,64.14,0.27
5846,0.076334586,1.9357543,39.30930345,20.30696946,21,130.1,53.56,0.09
5847,0.225776444,4.734289649,132.7415194,28.03831814,19.4,208.8,51.85,0.02
5848,0.211926606,113.4549407,3690.279764,32.52639103,21,211.4,62.35,0.68
5849,0.597169811,2397.223656,332273.0293,138.607438,29.4,501.4,61.19,1.7
5850,0.138304833,156.908567,39.65948105,0.252755358,9.4,14.2,31.81,2.18
5851,0.25,153.165874,71.19500595,0.464822902,12.7,9.7,20.61,0.63
5855,0.18,16.4,640,39.02439024,22.4,1998.9,48.65,0.13
5857,0.602307692,376.793787,211.7982249,0.562106468,11.1,17.3,43.55,0.28
5859,0.518757192,1135.303697,24418.12564,21.50801209,21.7,132.6,48.55,1.11
5861,1.393228621,1501.571062,19229.72267,12.80640201,17.3,123.6,49.7,0.2
5863,0.172785235,459.1509752,11589.42712,25.24099424,27,111.3,46.25,3.89
5866,0.107566827,9.6136547,24.5115371,2.54965857,13.5,45.4,47.43,0.22
5869,0.181421053,132.4670748,470.1362133,3.549079755,16.5,0.7,40.68,1.08
